"126"	"201"	"232"	"138"	"223"	"137"	"108"	"205"	"105"	"236"	"199"	"217"	"127"	"128"	"197"	"165"	"157"	"101"	"185"	"143"	"170"	"194"	"190"	"173"	"147"
"ENSG00000000419.12"	55.9697436609743	48.3052621819356	39.1313653360292	50.9965084342075	43.6399589200192	46.0601268153641	46.927262139295	105.668172377659	28.4447890227326	40.6985880730145	24.5290459560972	97.0187335930815	43.3108591716044	77.2904350603349	30.8264255882142	39.8277280690017	80.6472089899833	37.7384451360471	27.4908157011823	14.2491797041829	35.6250195174412	61.7141700067167	73.6894124018246	31.4589953064158	48.6451385350555
"ENSG00000001461.16"	18.4397209520593	85.9706021319089	44.3004628026567	82.4231500201386	63.9232562738344	77.5023816059902	41.2608880102484	122.752617026824	79.7667884853657	56.8290454215524	87.8966508551624	37.031482542413	55.402591166453	55.2092243427498	66.4973940984174	101.802378838781	88.1299543317014	64.6887192611608	55.9961402945005	14.447701331177	73.2265821660737	80.4167540291043	61.223712355994	38.85859586833	49.6752715337055
"ENSG00000001497.16"	14.1839614387235	74.1257242654803	28.2772527987777	46.4445428476599	33.1462204213828	72.7908648053068	43.8825585729617	-5.36234132386533	73.452234853046	50.3899652956254	123.080452422597	75.7697854102517	52.1414613901125	19.9850653482633	41.4542755859084	87.8222309753779	25.3781111418291	4.23501268191087	69.9463510232648	34.9117042629175	33.8102450952888	59.0811348097914	51.7480567058705	-5.01055200964324	52.2017292129804
"ENSG00000001629.9"	34.7348261374892	34.2427753805726	22.5648231513247	51.679765127035	59.3750931148376	18.4267558608093	21.843136277555	21.2700652172835	15.8544881197056	30.1900274264338	19.4952506979728	16.4411613350059	16.6920129963556	88.6755976701402	57.2152762451923	33.776492087279	32.1185618063026	22.51118413107	29.2435848495961	-0.797947690184142	37.5887741830325	9.88916392018073	5.16447299818027	35.9069051397482	36.6135774030753
"ENSG00000001631.14"	19.8338706086652	22.3360239288462	14.2665582737589	51.6052945868267	32.5306907265282	20.6843760778164	28.0561592968926	6.25009157604667	33.4174097111544	32.4872890810095	13.3058955574525	13.3058955574525	18.6898200601204	44.9242079897886	17.910370246475	18.9265526859906	79.49434911068	39.1614101264533	24.3190321351348	34.1833789240598	42.3182882086633	35.2268102059692	32.7881052723142	41.1198708280652	37.3373327402568
"ENSG00000002549.12"	4.43084892624026	70.8177219439838	49.264811631638	53.7441372551682	83.4309893168915	31.0052916364688	24.8878009123672	-6.19018085407543	51.4520891032427	41.3223532899707	166.370636763164	145.894726910538	95.2394087128245	38.2542625109656	45.315014214115	122.357306190775	162.372378688627	6.56722645596984	50.5922817669195	-6.19018085407543	42.465431477103	72.0220059689993	58.735764988152	4.58429176282021	130.195611279072
"ENSG00000002822.15"	8.24508435807951	20.7864535416631	6.71668273360162	48.7858257102816	163.406793183436	9.24166862750783	5.87566086877652	5.54331730246945	13.5198573590138	28.7296931803857	17.3243446580094	16.7518322650314	24.3218792864963	159.501127697743	23.0063121506251	39.5024327806053	-0.193673279290724	-2.54598506114956	23.21885701725	-6.19018085407543	29.6044751074942	5.80175023743394	-0.806237570233012	-6.11786573618376	28.9636309374859
"ENSG00000002834.17"	33.4080590528867	19.6076527564645	7.73835367945445	30.3732978816986	45.0645047209074	42.5437114305756	25.7968450382633	76.4793893984318	25.4454515670235	31.737928829434	21.7722145225127	54.9259061408304	25.6660499995094	41.4062347767945	38.7055064380695	33.9558050199908	39.3423431221189	23.7696815135516	27.920775096843	0.0957672997670329	59.6547604318837	30.1901079658459	33.4892887375319	16.3834327109969	39.614140916263
"ENSG00000002919.14"	10.5059214189881	22.9718906622392	15.4177070912456	25.0919286785948	3.83231858695298	13.5907565855692	24.7552907739651	-2.01362699274975	36.2768687569341	14.5305789569006	35.3576096409839	9.18039968463896	24.2753090187436	-1.59425303059902	35.5408733852866	36.6391359592987	23.8420355677846	3.24039065780672	3.79726600684285	18.8300664981381	42.269720708139	26.6123184231649	6.46987669043472	12.9230596525684	9.42913890690141
